Export the data without any header notes and column descriptions,Xuất dữ liệu không có ghi chú đầu trang và mô tả cột,
Exported permissions will be force-synced on every migrate overriding any other customization.,Quyền đã xuất sẽ được đồng bộ bắt buộc trên mỗi lần migrate ghi đè tất cả tùy chỉnh khác.,
FIFO Queue vs Qty After Transaction Comparison,So sánh Hàng đợi FIFO và SL Sau Giao dịch,
Failed to generate names from the series,Không tạo được tên từ chuỗi,
Failed to request login to Frappe Cloud,Không yêu cầu được đăng nhập vào Frappe Cloud,
Failed to send the Interview Reschedule notification. Please configure your email account.,Không gửi được thông báo Dời lịch Phỏng vấn. Vui lòng cấu hình tài khoản email của bạn.,
Failed to submit some leave policy assignments:,Không gửi được một số phân công chính sách nghỉ phép:,
Failed to update the Job Applicant status,Không cập nhật được trạng thái Ứng viên,
Failure of Automatic Allocation of Earned Leaves,Lỗi Phân bổ Tự động Phép Được hưởng,
Feedback cannot be recorded for an absent Employee.,Không thể ghi nhận đánh giá cho Nhân viên vắng mặt.,
"Field ""route"" is mandatory for Web Views","Bắt buộc trường ""route"" cho Web View",
"Field ""title"" is mandatory if ""Website Search Field"" is set.","Bắt buộc trường ""title"" nếu ""Website Search Field"" được đặt.",
"Field ""value"" is mandatory. Please specify value to be updated","Bắt buộc trường ""value"". Vui lòng chỉ định giá trị cần cập nhật",
Field that represents the Workflow State of the transaction (if field is not present,Trường đại diện Trạng thái Quy trình của giao dịch (nếu trường không có,
Fieldname which will be the DocType for this link field.,Tên trường sẽ là DocType cho trường liên kết này.,
Fields `file_name` or `file_url` must be set for File,Phải đặt trường `file_name` hoặc `file_url` cho File,
Fields must be a list or tuple when as_list is enabled,Trường phải là list hoặc tuple khi as_list được bật,
Fields will be copied over only at time of creation.,Trường sẽ được sao chép chỉ khi tạo.,
File does not belong to this Transaction Deletion Record,Tệp không thuộc Bản ghi Xóa Giao dịch này,
First set the name and save the record.,Đặt tên trước và lưu bản ghi.,
Fiscal Year End Date should be one year after Fiscal Year Start Date,Ngày Kết thúc Năm Tài chính phải là một năm sau Ngày Bắt đầu Năm Tài chính,
Fixed Asset Item must be a non-stock item.,Sản phẩm Tài sản cố định phải là sản phẩm phi kho.,
Fold can not be at the end of the form,Gấp không thể ở cuối biểu mẫu,
Fold must come before a Section Break,Gấp phải đứng trước Ngắt Phần,
Folder name should not include '/' (slash),Tên thư mục không được chứa '/' (dấu gạch chéo),
Following Material Requests have been raised automatically based on Item's re-order level,Các Yêu cầu Vật tư sau đã được tạo tự động dựa trên mức đặt lại của Sản phẩm,
Following fields are mandatory to create address:,Các trường sau là bắt buộc để tạo địa chỉ:,
Footer will display correctly only in PDF,Chân trang chỉ hiển thị đúng trong PDF,
For example: If you want to include the document ID,Ví dụ: Nếu bạn muốn bao gồm ID tài liệu,
For how much spent = 1 Loyalty Point,Bao nhiêu tiền chi = 1 Điểm Thưởng,
Fraction of Daily Salary for Half Day,Phần Lương ngày cho Nửa ngày,
From Currency and To Currency cannot be same,Từ Tiền tệ và Đến Tiền tệ không thể giống nhau,
From Date and To Date are Mandatory,Bắt buộc Từ ngày và Đến ngày,
From Date and To Date are mandatory,Bắt buộc Từ ngày và Đến ngày,
From Date and To Date are required,Bắt buộc Từ ngày và Đến ngày,
From Date and To Date lie in different Fiscal Year,Từ ngày và Đến ngày nằm trong Năm Tài chính khác nhau,
From Date cannot be greater than To Date,Từ ngày không thể lớn hơn Đến ngày,
From Date must be before To Date,Từ ngày phải trước Đến ngày,
From Date must come before To Date,Từ ngày phải đứng trước Đến ngày,
From Fiscal Year cannot be greater than To Fiscal Year,Từ Năm Tài chính không thể lớn hơn Đến Năm Tài chính,
From Range has to be less than To Range,Từ Khoảng phải nhỏ hơn Đến Khoảng,
From Time Should Be Less Than To Time,Từ Giờ phải nhỏ hơn Đến Giờ,
From and to dates are mandatory for recurring type additional salaries.,Bắt buộc Từ ngày và Đến ngày cho lương bổ sung loại định kỳ.,
From date can not be less than employee's joining date,Từ ngày không thể nhỏ hơn ngày vào làm của nhân viên,
From date can not be less than employee's joining date.,Từ ngày không thể nhỏ hơn ngày vào làm của nhân viên.,
From date cannot be greater than To date,Từ ngày không thể lớn hơn Đến ngày,
Further accounts can be made under Groups,Các tài khoản khác có thể được tạo dưới Nhóm,
Further cost centers can be made under Groups but entries can be made against non-Groups,Các trung tâm chi phí khác có thể được tạo dưới Nhóm nhưng bút toán có thể ghi theo không phải Nhóm,
Further nodes can be only created under 'Group' type nodes,Các nút khác chỉ có thể được tạo dưới nút loại 'Nhóm',
Further sub-groups can only be created under records marked as 'Group',Các nhóm con khác chỉ có thể được tạo dưới bản ghi đánh dấu là 'Nhóm',
Generate packing slips for packages to be delivered. Used to notify package number,Tạo phiếu đóng gói cho gói cần giao. Dùng để thông báo số gói,
Geolocation is not supported by your current browser,Geolocation không được hỗ trợ bởi trình duyệt hiện tại,
Get Items from Material Requests against this Supplier,Lấy Sản phẩm từ Yêu cầu Vật tư theo NCC này,
Get Raw Materials Cost from Consumption Entry,Lấy Chi phí Nguyên liệu từ Bút toán Tiêu hao,
Get a preview of generated names with a series.,Xem trước các tên được tạo với chuỗi.,
Get notified when an email is received on any of the documents assigned to you.,Nhận thông báo khi email được nhận trên bất kỳ tài liệu nào được phân cho bạn.,
Get the app on your device for easy access & a better experience!,Tải ứng dụng trên thiết bị của bạn để dễ truy cập & trải nghiệm tốt hơn!,
Get the app on your iPhone for easy access & a better experience,Tải ứng dụng trên iPhone của bạn để dễ truy cập & trải nghiệm tốt hơn,
Get your globally recognized avatar from Gravatar.com,Lấy avatar được công nhận toàn cầu từ Gravatar.com,
Give free item for every N quantity,Tặng sản phẩm miễn phí cho mỗi N số lượng,
Go to this URL after completing the form,Đi đến URL này sau khi hoàn thành biểu mẫu,
Goal progress percentage cannot be more than 100.,Phần trăm tiến độ mục tiêu không thể hơn 100.,
Goal should be aligned with the same KRA as its parent goal.,Mục tiêu phải phù hợp với cùng KRA như mục tiêu cha.,
Goal should be owned by the same employee as its parent goal.,Mục tiêu phải thuộc sở hữu của cùng nhân viên như mục tiêu cha.,
Goal should belong to the same Appraisal Cycle as its parent goal.,Mục tiêu phải thuộc cùng Chu kỳ Đánh giá như mục tiêu cha.,
Google Calendar - Could not fetch event from Google Calendar,Google Calendar - Không thể lấy sự kiện từ Google Calendar,
Google Sheets URL is invalid or not publicly accessible.,URL Google Sheets không hợp lệ hoặc không thể truy cập công khai.,
Grand Total must match sum of Payment References,Tổng cộng phải khớp tổng Tham chiếu Thanh toán,
Group By field is required to create a dashboard chart,Bắt buộc trường Group By để tạo biểu đồ dashboard,
Group goal's progress is auto-calculated based on the child goals.,Tiến độ mục tiêu nhóm được tự động tính dựa trên các mục tiêu con.,
Group node warehouse is not allowed to select for transactions,Không được phép chọn kho nút nhóm cho giao dịch,
Half Day Date should be between From Date and To Date,Ngày Nửa ngày phải nằm giữa Từ ngày và Đến ngày,
Half Day Date should be in between Work From Date and Work End Date,Ngày Nửa ngày phải nằm giữa Ngày Bắt đầu Làm việc và Ngày Kết thúc Làm việc,
Half day date should be in between from date and to date,Ngày nửa ngày phải nằm giữa từ ngày và đến ngày,
Have Default Naming Series for Batch ID?,Có Chuỗi Đặt tên Mặc định cho ID Lô?,
Header/Footer scripts can be used to add dynamic behaviours.,Script Đầu/Chân trang có thể được dùng để thêm hành vi động.,
Heads (or groups) against which Accounting Entries are made and balances are maintained.,Đầu (hoặc nhóm) mà Bút toán Kế toán được ghi nhận và số dư được duy trì.,
Help: To link to another record in the system,Trợ giúp: Để liên kết đến bản ghi khác trong hệ thống,
Helps you distribute the Budget/Target across months if you have seasonality in your business.,Giúp bạn phân phối Ngân sách/Mục tiêu qua các tháng nếu doanh nghiệp có tính mùa vụ.,
Here you can maintain family details like name and occupation of parent,Tại đây bạn có thể duy trì chi tiết gia đình như tên và nghề nghiệp của bố mẹ,
